train_losses,train_accs,val_losses,val_accs
0.6389176778850101,0.812687013764213,0.4158657225430943,0.80625
0.1288397000925172,0.959904248952723,0.061045952008589664,0.96875
0.1371293317282661,0.9539198084979055,0.008344502240652219,1.0
0.08631564361109798,0.9685816876122083,0.011143796309806931,1.0
0.05430195773286479,0.9805505685218432,8.751270952411794e-05,1.0
0.049330184968615264,0.983243566726511,0.009696202166378499,1.0
0.044476876682823616,0.9871334530221424,0.0012918211130681812,1.0
0.02344163879364108,0.9925194494314782,1.1893385494943231e-05,1.0
0.06750938542591896,0.9784560143626571,0.055835851596202704,0.99375
0.041868621819247935,0.9856373429084381,0.0006639145943886149,1.0
0.004125252987883176,0.9994015559545183,1.5111103266463033e-05,1.0
0.03737748163874217,0.9883303411131059,2.138773259048321e-05,1.0
0.02967660695721861,0.990724117295033,0.002725173150975024,1.0
0.014265640077775017,0.9964093357271095,7.294066822538525e-07,1.0
0.02091098156701524,0.9943147815679234,9.41410216910299e-06,1.0
0.007814340457445636,0.9970077797725913,2.1084479953970003e-06,1.0
0.023284272973251065,0.9922202274087373,0.00034125166130252185,1.0
0.05131908542666462,0.9853381208856972,5.699928606190951e-05,1.0
0.0018013734245046398,0.9994015559545183,6.28249583314755e-05,1.0
0.02968489574410515,0.9922202274087373,1.056881464691628e-05,1.0
0.02778582065882455,0.9946140035906643,4.803870851901593e-05,1.0
0.0012972852182862144,0.9997007779772591,3.4206337841169446e-05,1.0
0.0059413750058974115,0.9991023339317774,1.3851949142917875e-05,1.0
0.0011978124491179188,0.9997007779772591,2.9118003976691397e-05,1.0
0.0005811147431207549,0.9997007779772591,9.146273669102811e-06,1.0
