train_losses,train_accs,val_losses,val_accs
1.3902229843413936,0.6058333333333333,0.44345963280647993,0.8551470588235294
0.6042430057989813,0.7475,0.34675373483332805,0.8705882352941177
0.5012209477414072,0.8025,0.275600721398003,0.9191176470588235
0.3715746956588948,0.8544444444444445,0.3659330696384639,0.8404411764705882
0.3768978499996979,0.8619444444444444,0.2248384210898346,0.9235294117647059
0.30040654573029124,0.8936111111111111,0.1496305388989344,0.9676470588235294
0.2787269160678956,0.9013888888888889,0.1686006035347101,0.9492647058823529
0.2645655316589153,0.9097222222222222,0.17744506302094737,0.9448529411764706
0.34381513831626,0.8666666666666667,0.4948664904857355,0.8382352941176471
0.2820740034886166,0.8938888888888888,0.16786816224001003,0.9654411764705882
0.21570417759692775,0.9238888888888889,0.18696803708083937,0.9323529411764706
0.22018002191212324,0.9175,0.12430663839229034,0.9764705882352941
0.21912083586892195,0.9208333333333333,0.22505619054065265,0.9286764705882353
0.21716698582193492,0.9208333333333333,0.10884965458916308,0.975
0.1914331643982271,0.9341666666666667,0.15712510756096637,0.9529411764705882
0.22085947530195776,0.9155555555555556,0.11281783425796633,0.9647058823529412
0.20238558130454173,0.9252777777777778,0.16896430641787277,0.9463235294117647
0.16951801825677398,0.9397222222222222,0.06015763512985803,0.9882352941176471
0.14239496483871367,0.9533333333333334,0.057871299539794224,0.9882352941176471
0.147318701531771,0.9461111111111111,0.06115421179552064,0.9882352941176471
0.14493407276088158,0.9452777777777778,0.04884188036975354,0.986764705882353
0.15540072125737117,0.9452777777777778,0.0686070363774698,0.9852941176470589
0.2172799253490119,0.9197222222222222,0.06893032401236734,0.9786764705882353
0.13081885984711414,0.9538888888888889,0.04619665044102941,0.9911764705882353
0.11385337332576777,0.9652777777777778,0.1003449687646554,0.9661764705882353
0.12907738403408928,0.9566666666666667,0.06826134241015985,0.9801470588235294
0.10477795265614986,0.9655555555555555,0.04523585953055042,0.9904411764705883
0.14590651103484947,0.9475,0.0654236406292955,0.9838235294117647
0.11259645184881129,0.9611111111111111,0.03649027086792501,0.9904411764705883
0.10616786393081457,0.9625,0.032999964631265755,0.9904411764705883
0.10921265044768827,0.9630555555555556,0.06888767000325074,0.9823529411764705
0.13784706905747937,0.95,0.029061324247515445,0.9948529411764706
0.12509351277278852,0.9561111111111111,0.04575335776953107,0.9852941176470589
0.15309750127185762,0.9480555555555555,0.06414952507953128,0.9801470588235294
0.14971921902018048,0.9475,0.0837698316606707,0.975735294117647
0.17740694329192022,0.9363888888888889,0.024308982385092062,0.9933823529411765
0.11132392885608483,0.9602777777777778,0.03224952408853035,0.9926470588235294
0.11773916982130798,0.9566666666666667,0.023295311099201764,0.9948529411764706
0.11842650123995489,0.96,0.037289671536067395,0.9897058823529412
0.11116384221982639,0.9616666666666667,0.0125266591631491,1.0
0.10527454007548832,0.9622222222222222,0.026597749933901713,0.9941176470588236
0.08443804155309907,0.9702777777777778,0.020929676658598274,0.9941176470588236
0.07282139123541063,0.9758333333333333,0.021250436540692676,0.9948529411764706
0.08518386025608113,0.9713888888888889,0.021481447165485387,0.9963235294117647
0.07065143503364077,0.9775,0.016458062673225124,0.9992647058823529
0.08148849680937365,0.9752777777777778,0.02075140498083445,0.9941176470588236
0.046547088298155403,0.9891666666666666,0.014925088881661162,0.9977941176470588
0.04587252701805756,0.9888888888888889,0.013014685671213402,0.9985294117647059
0.04562361571789447,0.9888888888888889,0.012439619625247148,0.9992647058823529
0.04672379184316481,0.9888888888888889,0.012845488770074362,0.9992647058823529
