train_losses,train_accs,val_losses,val_accs
1.0538634601093473,0.5146618791143028,0.6062019228935241,0.88125
0.7490452454203651,0.7363853979652902,0.4252782166004181,0.91875
0.6369049435570127,0.7854578096947935,0.3572306722402573,0.93125
0.5732240376018343,0.7911430281268701,0.2910208351910114,0.90625
0.5172355623472304,0.8216636744464393,0.26605372242629527,0.94375
0.4802438273316338,0.8381208856971873,0.24779339153319596,0.94375
0.44917204692250207,0.8512866546977857,0.19274628460407256,0.94375
0.44109792354561034,0.8420107719928187,0.14401741791516542,0.9625
0.4199384039356595,0.8509874326750448,0.20554738347418605,0.94375
0.3927046236537752,0.86983842010772,0.136694310978055,0.96875
0.39244606083347683,0.8641532016756434,0.13178505459800363,0.975
0.3852366653226671,0.8683423099940155,0.10985240407753735,0.96875
0.3633696320511046,0.8764213046080191,0.17927930955775082,0.94375
0.3446205464147386,0.8830041891083183,0.13602410429157316,0.96875
0.3440135439236959,0.8847995212447636,0.12475737729109823,0.96875
0.33921226064364113,0.8830041891083183,0.12119374200701713,0.96875
0.3440093714566458,0.8764213046080191,0.09600342095363885,0.975
0.34934583817209514,0.8719329742669061,0.1338571890257299,0.96875
0.30536357306298756,0.9000598444045482,0.14797852970659733,0.95625
0.29688607383342014,0.8997606223818073,0.09309772034175694,0.975
0.29711742067620867,0.8979652902453621,0.0923103457549587,0.98125
0.2927734251533236,0.895571514063435,0.07962672517169267,0.9875
0.27425069085189274,0.909934171154997,0.07424356433330104,0.98125
0.29444638050737837,0.9024536205864752,0.06685608559055253,0.98125
0.2928640860177222,0.8925792938360263,0.05888809192692861,0.99375
0.2918265914633161,0.8970676241771395,0.07294333158060909,0.975
0.28207891888561704,0.9015559545182525,0.06523484986973926,0.9875
0.26912993554558073,0.9069419509275882,0.08121403306722641,0.975
0.2636566388465109,0.9096349491322562,0.06437982316419948,0.9875
0.27553052128780453,0.8982645122681029,0.09507175891194493,0.96875
0.26502417829774677,0.9069419509275882,0.06091716433293186,0.9875
0.245547122047061,0.9162178336325554,0.07462314437143505,0.98125
0.24722592248803094,0.9189108318372232,0.07142867529182695,0.975
0.24083027030740464,0.9233991621783363,0.06055863837827928,0.9875
0.24984168126469566,0.9087372830640336,0.07816022917395457,0.98125
0.2437248760745639,0.9159186116098145,0.07007810762734153,0.975
0.23840782535927638,0.9213046080191503,0.07393424810725265,0.975
0.25445934995299296,0.9096349491322562,0.09398431350127794,0.96875
0.23398912910904204,0.9272890484739676,0.07048052926547825,0.98125
0.23956485525483176,0.9230999401555955,0.06424110647640191,0.98125
0.2418684476188251,0.9210053859964094,0.05933929870370776,0.9875
0.2420122885278293,0.9207061639736684,0.0800090204924345,0.975
0.24108676066001256,0.9213046080191503,0.07997541810036637,0.98125
0.24339788861217954,0.9153201675643328,0.07725837148027495,0.98125
0.22936386054470426,0.9233991621783363,0.0611994898004923,0.99375
