train_losses,train_accs,val_losses,val_accs
1.3511254429817199,0.6550595238095238,0.44218078246805814,0.835
0.3931132792007355,0.8526785714285714,0.3898215087939752,0.85875
0.3165051051548549,0.8827380952380952,0.19404781239456498,0.9425
0.21925417149350757,0.9336309523809524,0.197506845893804,0.930625
0.25851004113044057,0.90625,0.14321379715576768,0.955625
0.18315440664688745,0.9407738095238095,0.11438794554007473,0.97375
0.15510500926701795,0.9461309523809524,0.08535843508776451,0.979375
0.16006651022249743,0.9446428571428571,0.09004523844108916,0.974375
0.15195242290695507,0.9452380952380952,0.12210718466973049,0.951875
0.10403292000825916,0.9711309523809524,0.04516040837508626,0.995
0.13892340395776998,0.9544642857142858,0.058343703867303705,0.993125
0.10178645941473188,0.9675595238095238,0.03404638695545145,0.99875
0.09035895572354397,0.9758928571428571,0.035960378979507365,0.9975
0.10294806932409604,0.9675595238095238,0.02711575271328911,0.99875
0.09884353512454601,0.9639880952380953,0.028286212949642505,0.99875
0.0798549991899303,0.9764880952380952,0.038552515970659444,0.993125
0.07663269036759933,0.9755952380952381,0.07677055556923733,0.974375
0.08458630780556373,0.9735119047619047,0.03076940085455135,0.995625
0.07016686500892752,0.9794642857142857,0.017113017523224697,0.999375
0.08823106194890681,0.9723214285714286,0.07097375398938312,0.9775
0.10612844528541679,0.9610119047619048,0.018261721369231054,0.9975
0.05837273681536317,0.981845238095238,0.021007537654913904,0.998125
0.07471779696643352,0.9767857142857143,0.1288942844957637,0.95375
0.08681223157438495,0.9720238095238095,0.014725571802921422,0.99875
0.05658887616979579,0.9827380952380952,0.05343259271774741,0.985
0.0948013255084377,0.9666666666666667,0.027884316026165833,0.995625
0.07870945982812416,0.9717261904761905,0.012905737930341275,0.999375
0.056346343748182766,0.9791666666666666,0.05910396139077875,0.984375
0.12270485112620962,0.95625,0.01998910329659793,0.99875
0.03918349206824565,0.9880952380952381,0.009583427127508912,0.999375
0.10593650374184585,0.9654761904761905,0.026266638936640448,0.994375
0.06880076579705235,0.9785714285714285,0.006004522395373897,1.0
0.04296194995709118,0.986904761904762,0.008073042792502746,0.999375
0.040560600606148085,0.9889880952380953,0.007318560593635084,0.999375
0.03370087564745475,0.9901785714285715,0.003228926091297808,1.0
0.03589337119012184,0.9883928571428572,0.003520553785147058,1.0
0.028902108390771206,0.9916666666666667,0.0032347292936060514,1.0
0.07647004148013713,0.9720238095238095,0.013026501684715868,0.9975
0.045754366203965176,0.9857142857142858,0.004583874373784056,0.999375
0.08151655302859755,0.9705357142857143,0.004957406449161681,1.0
0.030486812350517582,0.9916666666666667,0.005123513457236868,0.999375
0.017006800392465223,0.9949404761904762,0.0024852157362325756,1.0
0.014945667688291343,0.9970238095238095,0.0025682762751226564,1.0
0.015933468074183024,0.9967261904761905,0.0034521465997386035,1.0
0.014298841748608364,0.9976190476190476,0.0025902850751262463,1.0
0.016353817648875217,0.9964285714285714,0.0019627611060422014,1.0
0.018617000156414827,0.9961309523809524,0.004633066489041062,1.0
0.01654993322334208,0.9961309523809524,0.0024439984528359915,1.0
0.01535710991482206,0.9964285714285714,0.0017668885683815195,1.0
0.01648919876287913,0.9952380952380953,0.0022949077801602867,1.0
