train_losses,train_accs,val_losses,val_accs
0.3816683297107617,0.8460895023002928,0.11246300024795346,0.958125
0.11204380340253313,0.9640317858636553,0.04480683706453419,0.984375
0.06255383663034687,0.979297365119197,0.11695116045499616,0.964375
0.08917070838001867,0.9686323713927227,0.036057699899706676,0.985
0.03611239253097059,0.9874529485570891,0.008683052841306261,0.99875
0.04263913750920134,0.9866164784608951,0.00480529500645047,0.999375
0.017786418199151135,0.9943538268506901,0.0002328743953435719,1.0
0.01098316728506082,0.9974905897114178,0.011225813846394886,0.995
0.03873507063622431,0.9884985361773316,0.0011619629871959347,1.0
0.006849491986504291,0.9985361773316604,0.00020617536179200256,1.0
0.0011947471175153624,1.0,8.111012421579744e-05,1.0
0.003288121101431898,0.9989544123797575,0.0004743282434330265,1.0
0.0005209253682187409,1.0,1.8361852593145047e-05,1.0
0.0001621603100829816,1.0,9.269405102223516e-06,1.0
0.00026249682678705237,1.0,0.03291408970117999,0.99375
0.11267340684320516,0.9640317858636553,0.008313801640299302,0.99625
0.04473626572502932,0.9847344207444584,0.015536188998827924,0.994375
0.03852913298294879,0.9874529485570891,0.049846619673083695,0.984375
0.006190408133940461,0.9983270598076118,0.00015665876274567836,1.0
0.003350256443639713,0.9993726474278545,6.192153956942726e-05,1.0
0.0006504521887109149,1.0,4.2846303840988756e-05,1.0
0.0007459957492331644,0.9997908824759515,3.407792872536231e-05,1.0
0.0003835118764497262,1.0,3.500006695077218e-05,1.0
0.0002549910219143688,1.0,2.9413361609083034e-05,1.0
0.0003069630439919517,1.0,2.1284481697980696e-05,1.0
